1059;Videoclip;video clip;2022-06-18;Kl. 6|Unit 2|Checkpoint
1060;Einleitung;introduction;2022-06-18;Kl. 6|Unit 2|Checkpoint
1061;Thema;topic;2022-06-18;Kl. 6|Unit 2|Checkpoint
1062;Schluss|Schlussvolgerung;conclusion;2022-06-18;Kl. 6|Unit 2|Checkpoint
1063;Zuhören;listning;2022-06-18;Kl. 6|Unit 2|Checkpoint
1064;irgendwelche;any;2022-06-18;Kl. 6|Unit 2|Checkpoint
1065;du hast leise gesprochen;you spoke quietly;2022-06-18;Kl. 6|Unit 2|Checkpoint
1066;Stil;style;2022-06-21;Kl. 6|Unit 3|I love your style
1067;egal|ganz gleich;no matter;2022-06-21;Kl. 6|Unit 3|I love your style
1068;was der Preis ist;what the price is;2022-06-21;Kl. 6|Unit 3|I love your style
1069;niemand würde es erraten;no one would ever guess;2022-06-21;Kl. 6|Unit 3|I love your style
1070;ärmelloses T-Shirt;tank top;2022-06-21;Kl. 6|Unit 3|I love your style
1071;was die Marke ist;what the brand is;2022-06-21;Kl. 6|Unit 3|I love your style
1072;was das Logo bedeutet;what the logo means;2022-06-21;Kl. 6|Unit 3|I love your style
1073;du siehst gut aus, egal was du anziehst;you look just great in everything you wear;2022-06-21;Kl. 6|Unit 3|I love your style
1074;wenn du diesen Anzug aussuchst;if you choose this suit;2022-06-21;Kl. 6|Unit 3|I love your style
1075;wählen;pick;2022-06-21;Kl. 6|Unit 3|I love your style
1076;ob du ein bisschen mehr oder ein bisschen weniger ausgibst;if you spend a little more, or a little less;2022-06-21;Kl. 6|Unit 3|I love your style
1077;es ist nur wichtig, sich wohl zu fühlen;it´s just important to feel good;2022-06-21;Kl. 6|Unit 3|I love your style
1078;es geht nicht darum, topmodisch zu sein;it´s not that high fashion thing;2022-06-21;Kl. 6|Unit 3|I love your style
1079;du machst dein eigenes Ding;you do your own thing;2022-06-21;Kl. 6|Unit 3|I love your style
1080;im Rampenlicht;in the spotlight;2022-06-21;Kl. 6|Unit 3|I love your style
1081;überall wo du hingehst;everywhere you go;2022-06-21;Kl. 6|Unit 3|I love your style
1082;Audioguide;audio guide;2022-06-21;Kl. 6|Unit 3|Checkpoint
1083;Kind;kid;2022-06-21;Kl. 6|Unit 3|Checkpoint
1084;Fütterung;feeding;2022-06-21;Kl. 6|Unit 3|Checkpoint
1085;baden|ein Bad nehmen;take a bath;2022-06-21;Kl. 6|Unit 3|Checkpoint
1086;reiten;ride;2022-06-21;Kl. 6|Unit 3|Checkpoint
1087;Pony;pony;2022-06-21;Kl. 6|Unit 3|Checkpoint
1088;aus der ganzen Welt;from around the world;2022-06-21;Kl. 6|Unit 3|Checkpoint
1089;Baby;baby;2022-06-21;Kl. 6|Unit 3|Checkpoint
1090;Gorilla;gorilla;2022-06-21;Kl. 6|Unit 3|Checkpoint
1091;der zweitgrößte;the second biggest;2022-06-21;Kl. 6|Unit 3|Checkpoint
1092;chinesisch;Chinese;2022-06-21;Kl. 6|Unit 4|Chinese food
1093;Ballspielen;balling;2022-06-21;Kl. 6|Unit 4|Chinese food
1094;ausgehen;go clubbing;2022-06-21;Kl. 6|Unit 3|Chinese food
1095;umarmen;hugging;2022-06-21;Kl. 6|Unit 4|Chinese food
1096;mürrisch|schlecht gelaunt;grumpy;2022-06-21;Kl. 6|Unit 4|Chinese food
1097;ich rieche rieche Essen in der Luft;I smell food in the air;2022-06-21;Kl. 6|Unit 4|Chinese food
1098;Nudel;noodle;2022-06-21;Kl. 6|Unit 4|Chinese food
1099;Speck;beacon;2022-06-21;Kl. 6|Unit 4|Checkpoint
1100;Spiegelei;fried egg;2022-06-21;Kl. 6|Unit 4|Checkpoint
1101;Pilz|Champingnon;mushroom;2022-06-21;Kl. 6|Unit 4|Checkpoint
1102;gebackene Bohnen;baked beans;2022-06-21;Kl. 6|Unit 4|Checkpoint
1103;kontinentales Frühstück;continental breakfast;2022-06-21;Kl. 6|Unit 4|Checkpoint
1104;Müsli|Cornflakes;cereal;2022-06-21;Kl. 6|Unit 4|Checkpoint
1105;Marmelade|Konfitüre;jam;2022-06-21;Kl. 6|Unit 4|Checkpoint
1106;Kaffee;coffee;2022-06-21;Kl. 6|Unit 4|Checkpoint
1107;heiße Schokolade;hot chocolate;2022-06-21;Kl. 6|Unit 4|Checkpoint
1108;buchen|reservieren;book;2022-06-21;Kl. 6|Unit 4|Checkpoint
1109;Nacht;night;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1110;Oh mein Gott;oh my god;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1111;du hast meinen Tag gerettet;you made my day;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1112;Umarmungen und Küsse;hugs and kisses;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1113;für immer beste Freunde;best friends forever;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1114;übrigens;by the way;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1115;wie gern ich dich habe;how much I care for you;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1116;bis später;see you later;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1117;sobald wie möglich;as soon as possible;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1118;vielleicht heute Abend;maybe tonight;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1119;Wochenende;weekend;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1120;kannst du mir folgen;can you follow me;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1121;zu schnell für dich;too fast for you;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1122;Emoticon;emoticon;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1123;du bist meine Nummer eins;you are my number one;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1124;du und ich;you and I;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1125;beste Freunde;best friends;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1126;Kumpel;mates;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1127;für immer;forever;2022-06-22;Kl. 6|Unit 5|Generation XOXO
1128;Ereignis|Veranstaltung;event;2022-06-22;Kl. 6|Unit 5|Checkpoint
1129;live;live;2022-06-22;Kl. 6|Unit 5|Checkpoint
1130;Projekt;projekt;2022-06-22;Kl. 6|Unit 5|Checkpoint
1131;Blume;flower;2022-06-22;Kl. 6|Unit 5|Checkpoint
1132;pflanzen;plant;2022-06-22;Kl. 6|Unit 5|Checkpoint
1133;Schach;chess;2022-06-22;Kl. 6|Unit 5|Checkpoint
1134;Jetzt zu David.;Now over to David.;2022-06-22;Kl. 6|Unit 5|Checkpoint
1135;fast am Ende des Schuljahres;nearly at the end of term;2022-06-22;Kl. 6|Unit 6|This summer
1136;die Ferien beginnen bald;holidays are about to come;2022-06-22;Kl. 6|Unit 6|This summer
1137;die Schule wird vorbei sein;school will be out;2022-06-22;Kl. 6|Unit 6|This summer
1138;lasst uns die Skateboards holen;let´s grab our skateboards;2022-06-22;Kl. 6|Unit 6|This summer
1139;Zeit sich zu entspannen;time to relax;2022-06-22;Kl. 6|Unit 6|This summer
1140;Skateboard fahren;skate;2022-06-22;Kl. 6|Unit 6|This summer
1141;beim Freibad|am Freibad;at the outdoor pool;2022-06-22;Kl. 6|Unit 6|This summer
1142;die Temperatur steigt;the temperature is rising;2022-06-22;Kl. 6|Unit 6|This summer
1143;viel Spaß;loads of fun;2022-06-22;Kl. 6|Unit 6|This summer
1144;das Leben total genießen;live life to the maximum;2022-06-22;Kl. 6|Unit 6|This summer
1145;in den Tag hineinleben;live for the day;2022-06-22;Kl. 6|Unit 6|This summer
1146;die Straßen locker herunterrollend;rolling easily down the streets;2022-06-22;Kl. 6|Unit 6|This summer
1147;wo sie uns hinführen werden;where they´ll take us;2022-06-22;Kl. 6|Unit 6|This summer
1148;lasst uns zu den besten Stellen gehen;let´s check out the best spots;2022-06-22;Kl. 6|Unit 6|This summer
1149;zu irgendwelchen neuen Orten gehen;go somewhere new;2022-06-22;Kl. 6|Unit 6|This summer
1150;blauer Himmel;blue skies;2022-06-22;Kl. 6|Unit 6|This summer
1151;steigt weiter;keeps rising;2022-06-22;Kl. 6|Unit 6|This summer
1152;Dekoration;decoration;2022-06-22;Kl. 6|Unit 6|Checkpoint
1153;Abschied|Abschieds-;farewell;2022-06-22;Kl. 6|Unit 6|Checkpoint
1154;danken;thank;2022-06-22;Kl. 6|Unit 6|Checkpoint
1155;Wunsch;wish;2022-06-22;Kl. 6|Unit 6|Checkpoint
1156;Maskottchen;mascot;2022-06-22;Kl. 6|Unit 6|Checkpoint
1157;Muffin;muffin;2022-06-22;Kl. 6|Unit 6|Checkpoint
1158;Fingerfood;finger food;2022-06-22;Kl. 6|Unit 6|Checkpoint
1159;Geschenk;present;2022-08-24;Kl. 5|Unit 4|Station 1
1160;ihm|ihn;him;2022-08-24;Kl. 5|Unit 4|Station 1
1161;Überraschung;surprise;2022-08-24;Kl. 5|Unit 4|Station 1
1162;am 7.Juli;on 7th July;2022-08-24;Kl. 5|Unit 4|Station 1
1163;immer;always;2022-08-24;Kl. 5|Unit 4|Station 1
1164;Kuchen backen;make a cake;2022-08-24;Kl. 5|Unit 4|Station 1
1165;Schokolade;chocolate;2022-08-24;Kl. 5|Unit 4|Station 1
1166;geben;give;2022-08-24;Kl. 5|Unit 4|Station 1
1167;Karte|Spielkarte;card;2022-08-24;Kl. 5|Unit 4|Station 1
1168;niedlich|süß;cute;2022-08-24;Kl. 5|Unit 4|Station 1
1169;nie|niemals;never;2022-08-24;Kl. 5|Unit 4|Station 1
1170;oft|häufig;often;2022-08-24;Kl. 5|Unit 4|Station 1
1171;manchmal;sometimes;2022-08-24;Kl. 5|Unit 4|Station 1
1172;nicht;not;2022-08-24;Kl. 5|Unit 4|Station 1
1173;schlecht;bad;2022-08-24;Kl. 5|Unit 4|Station 1
1174;macht mehr Spaß;is more fun;2022-08-24;Kl. 5|Unit 4|Station 1
1175;mehr;more;2022-08-24;Kl. 5|Unit 4|Station 1
1176;Spaß|Freude;fun;2022-08-24;Kl. 5|Unit 4|Station 1
1177;Datum;date;2022-08-24;Kl. 5|Unit 4|Station 1
1178;so|auf diese Weise;like this;2022-08-24;Kl. 5|Unit 4|Station 1
1179;Januar;January;2022-08-24;Kl. 5|Unit 4|months
1180;Februar;February;2022-08-24;Kl. 5|Unit 4|months
1181;März;March;2022-08-24;Kl. 5|Unit 4|months
1182;April;April;2022-08-24;Kl. 5|Unit 4|months
1183;Mai;May;2022-08-24;Kl. 5|Unit 4|months
1184;Juni;June;2022-08-24;Kl. 5|Unit 4|months
1185;Juli;July;2022-08-24;Kl. 5|Unit 4|months
1186;August;August;2022-08-24;Kl. 5|Unit 4|months
1187;September;September;2022-08-24;Kl. 5|Unit 4|months
1188;Oktober;October;2022-08-24;Kl. 5|Unit 4|months
1189;November;November;2022-08-24;Kl. 5|Unit 4|months
1190;Dezember;December;2022-08-24;Kl. 5|Unit 4|months
1191;feiern;celebrate;2022-08-24;Kl. 5|Unit 4|Way in
1192;Süßes oder Saures!;Trick or treat!;2022-08-24;Kl. 5|Unit 4|Way in
1193;im August;in August;2022-08-24;Kl. 5|Unit 4|Way in
1194;besonders|speziell;special;2022-08-24;Kl. 5|Unit 4|Way in
1195;tragen;wear;2022-08-24;Kl. 5|Unit 4|Way in
1196;gruselig|beänsgtigend;scary;2022-08-24;Kl. 5|Unit 4|Way in
1197;Kostüm;costume;2022-08-24;Kl. 5|Unit 4|Way in
1198;sammeln;collect;2022-08-24;Kl. 5|Unit 4|Way in
1199;Geld;money;2022-08-24;Kl. 5|Unit 4|Way in
1200;Abend;evening;2022-08-24;Kl. 5|Unit 4|Way in
1201;Feuer;fire;2022-08-24;Kl. 5|Unit 4|Way in
1202;Eid;Eid;2022-08-24;Kl. 5|Unit 4|Way in
1203;Muslim|Muslimin;Muslim;2022-08-24;Kl. 5|Unit 4|Way in
1204;anders|unterschiedlich;different;2022-08-24;Kl. 5|Unit 4|Way in
1205;zusammen|gemeinsam;together;2022-08-24;Kl. 5|Unit 4|Way in
1206;bekommen;get;2022-08-24;Kl. 5|Unit 4|Way in
1207;Kleider|Kleidung;clothes;2022-08-24;Kl. 5|Unit 4|Way in
1208;Süßigkeit|Bonbon;sweet;2022-08-24;Kl. 5|Unit 4|Way in
1209;Geburtstag;birthday;2022-08-24;Kl. 5|Unit 4|Way in
1210;Party|feier;party;2022-08-24;Kl. 5|Unit 4|Way in
1211;Weihnachten;Christmas;2022-08-24;Kl. 5|Unit 4|Way in
1212;riesig|sehr groß;huge;2022-11-30;Kl. 7|Unit 1|Part A
1213;das Beste an ...;the best thing about ...;2022-11-30;Kl. 7|Unit 1|This is London
1214;sobald|sowie;as soon as;2022-11-30;Kl. 7|Unit 1|Part A
1215;Kathedrale|Dom;cathedral;2022-11-30;Kl. 7|Unit 1|Part A
1216;Palast|Schloss;palace;2022-11-30;Kl. 7|Unit 1|Part A
1217;Walisisch|walisisch;Welsh;2022-11-30;Kl. 7|Unit 1|Part A
1218;antworten|erwiedern|entgegnen;reply;2022-11-30;Kl. 7|Unit 1|Part A
1219;Europa;Europe;2022-11-30;Kl. 7|Unit 1|Part A
1220;westlich|West-;western;2022-11-30;Kl. 7|Unit 1|Part A
1221;Aha!|Verstehe.;I see.;2022-11-30;Kl. 7|Unit 1|Part A
1222;Fahrstuhl|Aufzug;lift;2022-11-30;Kl. 7|Unit 1|Part A
1223;erstaunlich|unglaublich;amazing;2022-11-30;Kl. 7|Unit 1|Part A
1224;Woher weißt du ...?|Woher kennst du ...?;How did you know ...?;2022-11-30;Kl. 7|Unit 1|Part A
1225;Posting|Blog-Eintrag;post;2022-11-30;Kl. 7|Unit 1|Part A
1226;Karneval|Fasching;carnival;2022-11-30;Kl. 7|Unit 1|Part A
1227;Test;test;2022-11-30;Kl. 7|Unit 1|Part A
1228;etwas mögen|auf etwas stehen;be into;2022-11-30;Kl. 7|Unit 1|Part A
1229;genießen;enjoy;2022-11-30;Kl. 7|Unit 1|Part A
1230;übrigens;by the way;2022-11-30;Kl. 7|Unit 1|Part A
1231;Süden|nach Süden|südlich;south;2022-11-30;Kl. 7|Unit 1|Part A
1232;Dunkelheit|Finsternis;darkness;2022-11-30;Kl. 7|Unit 1|Part A
1233;Lösungshinweis|Hinweis|Anhaltspunkt;clue;2022-11-30;Kl. 7|Unit 1|Part A
1234;Skyline|Horizont;skyline;2022-11-30;Kl. 7|Unit 1|Part A
1235;falsch;false;2022-11-30;Kl. 7|Unit 1|Part A
1236;zusammenpassen|zueinander passen;go together;2022-11-30;Kl. 7|Unit 1|Part A
1237;die U-Bahn;the Tube;2022-11-30;Kl. 7|Unit 1|Part A
1238;wohnen|übernachten;stay;2022-11-30;Kl. 7|Unit 1|Part A
1239;die U-Bahn;the underground;2022-11-30;Kl. 7|Unit 1|Part A
1240;Fahrplan;timetable;2022-11-30;Kl. 7|Unit 1|Part A
1241;Galerie;gallery;2022-11-30;Kl. 7|Unit 1|Part A
1242;Restaurant;restaurant;2022-11-30;Kl. 7|Unit 1|Part A
1243;Betonung;stress;2022-11-30;Kl. 7|Unit 1|Part A
1244;Betonungszeichen;stress mark;2022-11-30;Kl. 7|Unit 1|Part A
1245;Smalltalk;small talk;2022-11-30;Kl. 7|Unit 1|Part A
1246;Kultur;culture;2022-11-30;Kl. 7|Unit 1|Part A
1247;etwas erwarten;expect;2022-11-30;Kl. 7|Unit 1|Part A
1248;Attraktion|Anziehungspunkt;attraction;2023-03-29;Kl. 7|Unit 1|Part B
1249;Naturkunde;natural history;2023-03-29;Kl. 7|Unit 1|Part B
1250;Eintritt|Zutritt;entry;2023-03-29;Kl. 7|Unit 1|Part B
1251;eigentlich|in Wirklichkeit;in fact;2023-03-29;Kl. 7|Unit 1|Part B
1252;Tatsache|Fakt;fact;2023-03-29;Kl. 7|Unit 1|Part B
1253;das Vereinigte Königreich;the UK;2023-03-29;Kl. 7|Unit 1|Part B
1254;reservieren|buchen;reserve;2023-03-29;Kl. 7|Unit 1|Part B
1255;Stufe;step;2023-03-29;Kl. 7|Unit 1|Part B
1256;Gelegenheit|Möglichkeit|Chance;chance;2023-03-29;Kl. 7|Unit 1|Part B
1257;Zahl|Ziffer;figure;2023-03-29;Kl. 7|Unit 1|Part B
1258;weniger|weniger als;less|less than;2023-03-29;Kl. 7|Unit 1|Part B
1259;Landschildkröte|Schildkröte;tortoise;2023-03-29;Kl. 7|Unit 1|Part B
1260;übereinander|aufeinander;on top of each other;2023-03-29;Kl. 7|Unit 1|Part B
1261;Parlament;parliament;2023-03-29;Kl. 7|Unit 1|Part B
1262;zur selben Zeit|gleichzeitig;at one time;2023-03-29;Kl. 7|Unit 1|Part B
1263;Weihnachten;Christmas;2023-03-29;Kl. 7|Unit 1|Part B
1264;Fahrkartenschalter|Kasse;ticket office;2023-03-29;Kl. 7|Unit 1|Part B
1265;Detail|Einzelheit;detail;2023-03-29;Kl. 7|Unit 1|Part B
1266;Erwachsene|Erwachsener;adult;2023-03-29;Kl. 7|Unit 1|Part B
1267;eine vierköpfige Familie;a family of four;2023-03-29;Kl. 7|Unit 1|Part B
1268;während;during;2023-03-29;Kl. 7|Unit 1|Part B
1269;bewachen;guard;2023-03-29;Kl. 7|Unit 1|Part B
1270;Rabe;raven;2023-03-29;Kl. 7|Unit 1|Part B
1271;Blut;blood;2023-03-29;Kl. 7|Unit 1|Part B
1272;Heimat sein für etwas|etwas beheimaten;be home to;2023-03-29;Kl. 7|Unit 1|Part B
1273;Juwelen;jewels;2023-03-29;Kl. 7|Unit 1|Part B
1274;Schulausbildung|Ausbildung|Bildung|Erziehung;education;2023-03-29;Kl. 7|Unit 1|Part B
1275;anstelle von|statt;instead of;2023-03-29;Kl. 7|Unit 1|Part B
1276;genau;exact;2023-03-29;Kl. 7|Unit 1|Part B
1277;Bindewort;linking word;2023-03-29;Kl. 7|Unit 1|Part B
1278;verbinden|verknüpfen;link;2023-03-29;Kl. 7|Unit 1|Part B
1279;Schlange|Reihe;queue;2023-03-29;Kl. 7|Unit 1|Part B
1280;wert;worth;2023-03-29;Kl. 7|Unit 1|Part B
1281;brüllen;roar;2023-03-29;Kl. 7|Unit 1|Part B
1282;voller Menschen|überfüllt;crowded;2023-03-29;Kl. 7|Unit 1|Part B
1283;Rückmeldung|Feedback;feedback;2023-03-29;Kl. 7|Unit 1|Part B
1284;verbessern|sich verbessern;improve;2023-03-29;Kl. 7|Unit 1|Part B
1285;reagieren|reagieren auf;react|react to;2023-03-29;Kl. 7|Unit 1|Part B
1286;Inhalt;content;2023-03-29;Kl. 7|Unit 1|Part B
1287;auf etwas hinweisen;point out;2023-03-29;Kl. 7|Unit 1|Part B
1288;Rechtschreibung|Schreibweise;spelling;2023-03-29;Kl. 7|Unit 1|Part B
1289;Linie|U-Bahnlinie;line;2023-03-29;Kl. 7|Unit 1|Part B
1290;Richtung Norden;northbound;2023-03-29;Kl. 7|Unit 1|Part B
1291;umsteigen;change;2023-03-29;Kl. 7|Unit 1|Part B
1292;nachgehen;be slow;2023-03-29;Kl. 7|Unit 1|Part B
1293;funktionieren;work;2023-03-29;Kl. 7|Unit 1|Part B
1294;auf etwas zugehen|auf etwas zusteuern|auf etwas zufahren;head for;2023-03-29;Kl. 7|Unit 1|Part B
1295;Durchsage|Ansage;announcement;2023-03-29;Kl. 7|Unit 1|Part B
1296;Botschaft|Aussage;message;2023-03-29;Kl. 7|Unit 1|Part B
1297;Bahnsteig|Gleis;platform;2023-03-29;Kl. 7|Unit 1|Part B
1298;eingeschaltet sein|an sein|laufen|übertragen werden;be on;2023-03-29;Kl. 7|Unit 1|Part C
1299;Auf keinen Fall!|Kommt nicht in Frage!;No way!;2023-03-29;Kl. 7|Unit 1|Part C
1300;seit Stunden;for hours;2023-03-29;Kl. 7|Unit 1|Part C
1301;seit 10 Uhr;since 10 o´clock;2023-03-29;Kl. 7|Unit 1|Part C
1302;Und überhaupt, ...;And anyway, ...;2023-03-29;Kl. 7|Unit 1|Part C
1303;Versuch;try;2023-03-29;Kl. 7|Unit 1|Part C
1304;Fernbedienung;remote control;2023-03-29;Kl. 7|Unit 1|Part C
1305;etwas lauter stellen|etwas leiser stellen;turn up|turn down;2023-03-29;Kl. 7|Unit 1|Part C
1306;sich gegenseitig|einander;each other;2023-03-29;Kl. 7|Unit 1|Part C
1307;Kneipe|Lokal;pub;2023-03-29;Kl. 7|Unit 1|Part C
1308;eine Weile|einige Zeit;a while;2023-03-29;Kl. 7|Unit 1|Part C
1309;leichtes Klopfen|Klopfen;tap;2023-03-29;Kl. 7|Unit 1|Part C
1310;Ab mit euch jetzt!|Los mit euch jetzt!;Off you go now.;2023-03-29;Kl. 7|Unit 1|Part C
1311;auf den Bahnhof zu|in Richtung Bahnhof;towards|towards the station;2023-03-29;Kl. 7|Unit 1|Part C
1312;Zeit|grammatische Zeit|Tempus;tense;2023-03-29;Kl. 7|Unit 1|Part C
1313;im Gang sein|andauern;go on;2023-03-29;Kl. 7|Unit 1|Part C
1314;Situation;situation;2023-03-29;Kl. 7|Unit 1|Part C
1315;Strecke|Route;route;2023-03-29;Kl. 7|Unit 1|Part C
1316;Geschwindigkeit;speed;2023-03-29;Kl. 7|Unit 1|Part C
1317;Es war schade, dass ...;It was a pity that ...;2023-03-29;Kl. 7|Unit 1|Part C
1318;sich an etwas festhalten;hold onto;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1319;etwas absuchen|nach etwas absuchen ;scan|scan for;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1320;füllen;fill;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1321;Gehweg|Bürgersteig;pavement;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1322;erhältlich|verfügbar|erreichbar;available;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1323;überall um sie herum;all around|all around her;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1324;Pfeife|Trillerpfeife;whistle;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1325;pfeifen;blow the whistle;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1326;in Panik geraten;panic;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1327;genau;exactly;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1328;sich herunterbeugen|sich bücken;bend down;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1329;Seil;rope;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1330;Flügel;wing;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1331;Regenbogen;rainbow;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1332;schwindlig;dizzy;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1333;Hüfte;hip;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1334;man;you;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1335;Rhythmus;rhythm;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1336;erschrecken|Angst machen;scare;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1337;etwas dagegen haben;mind;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1338;ruhen|sich ausruhen;rest;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1339;keine Spur von ...;no sign of ...;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1340;..., sagte er flüsternd|..., murmelte er;..., he said under his breath;2023-03-29;Kl. 7|Unit 1|The Notting Hill Carnival Parade
1341;leer;empty;2023-03-30;Kl. 7|Unit 2|Part A
1342;Naturwissenschaftler|Naturwissenschaftlerin;scientist;2023-03-30;Kl. 7|Unit 2|Part A
1343;studieren|untersuchen|beobachten|lernen;study;2023-03-30;Kl. 7|Unit 2|Part A
1344;Werkstatt;workshop;2023-03-30;Kl. 7|Unit 2|Part A
1345;Tischler|Tischlerin|Zimmerer|Zimmerin;carpenter;2023-03-30;Kl. 7|Unit 2|Part A
1346;Möbel;furniture;2023-03-30;Kl. 7|Unit 2|Part A
1347;Öl;oil;2023-03-30;Kl. 7|Unit 2|Part A
1348;ein Stück ...;a piece of ...;2023-03-30;Kl. 7|Unit 2|Part A
1349;Hammer;hammer;2023-03-30;Kl. 7|Unit 2|Part A
1350;herüberkommen|vorbeikommen;come over;2023-03-30;Kl. 7|Unit 2|Part A
1351;wahrscheinlich;probably;2023-03-30;Kl. 7|Unit 2|Part A
1352;sich über etwas lustig machen;make fun of something;2023-03-30;Kl. 7|Unit 2|Part A
1353;aufgeben;give up;2023-03-30;Kl. 7|Unit 2|Part A
1354;heute Nacht|heute Abend;tonight;2023-03-30;Kl. 7|Unit 2|Part A
1355;Architekt|Architektin;architect;2023-03-30;Kl. 7|Unit 2|Part A
1356;Astronaut|Astronautin;astronaut;2023-03-30;Kl. 7|Unit 2|Part A
1357;Friseur|Friseurin;hairdresser;2023-03-30;Kl. 7|Unit 2|Part A
1358;Musiker|Musikerin;musician;2023-03-30;Kl. 7|Unit 2|Part A
1359;Maler|Malerin;painter;2023-03-30;Kl. 7|Unit 2|Part A
1360;natürlich;natural;2023-03-30;Kl. 7|Unit 2|Part A
1361;Stichwort;headword;2023-03-30;Kl. 7|Unit 2|Part A
1362;Wortart;part of speech;2023-03-30;Kl. 7|Unit 2|Part A
1363;Übersetzung;translation;2023-03-30;Kl. 7|Unit 2|Part A
1364;Kohle;coal;2023-03-30;Kl. 7|Unit 2|Part A
1365;unterirdisch|unter der Erde;underground;2023-03-30;Kl. 7|Unit 2|Part A
1366;Hausarrest erteilen|Ausgehverbot erteilen;ground;2023-03-30;Kl. 7|Unit 2|Part A
1367;amtlich|Amts-|Beamte|Beamter|Beamtin;official;2023-03-30;Kl. 7|Unit 2|Part A
1368;Polizei;police;2023-03-30;Kl. 7|Unit 2|Part A
1369;aufpassen auf|sich kümmern um;look after;2023-03-30;Kl. 7|Unit 2|Part A|(to) look after/around/for/...
1370;sich umsehen;look around;2023-03-30;Kl. 7|Unit 2|Part A|(to) look after/around/for/...
1371;suchen;look for;2023-03-30;Kl. 7|Unit 2|Part A|(to) look after/around/for/...
1372;sich freuen auf;look forward to;2023-03-30;Kl. 7|Unit 2|Part A|(to) look after/around/for/...
1373;untersuchen|prüfen;look into;2023-03-30;Kl. 7|Unit 2|Part A|(to) look after/around/for/...
1374;hochsehen|aufschauen;look up;2023-03-30;Kl. 7|Unit 2|Part A|(to) look after/around/for/...
1375;nachschlagen;look something up;2023-03-30;Kl. 7|Unit 2|Part A|(to) look after/around/for/...
1376;stoßen auf|treffen|zufällig treffen;come across;2023-03-30;Kl. 7|Unit 2|Part A|(to) come across/down/over/...
1377;bekommen|erkranken an;come down with;2023-03-30;Kl. 7|Unit 2|Part A|(to) come across/down/over/...
1378;herüberkommen|vorbeikommen;come over;2023-03-30;Kl. 7|Unit 2|Part A|(to) come across/down/over/...
1379;haben|kommen auf;come up with;2023-03-30;Kl. 7|Unit 2|Part A|(to) come across/down/over/...
1380;hören;hear;2023-03-30;Kl. 2
1381;Zunge;tongue;2023-03-30;Kl. 2
1382;schmecken;taste;2023-03-30;Kl. 2
1383;traurig;sad;2023-03-30;Kl. 2
1384;müde;tired;2023-03-30;Kl. 2
1385;Karte;card;2023-03-30;Kl. 2
1386;Rentier;reindeer;2023-03-30;Kl. 2
1387;Geschenk;present;2023-03-30;Kl. 2
1388;Kuchen;cake;2023-03-30;Kl. 2
1389;springen;jumping;2023-03-30;Kl. 2
1390;glücklich|fröhlich;happy;2023-03-30;Kl. 2
1391;Krone;crown;2023-03-30;Kl. 2
